"marketName","action","usdcAmount","tokenAmount","tokenName","timestamp","hash"
"Solana Up or Down - February 28, 10:30PM-10:45PM ET","Redeem","0","0","","1772370775","0x12976688469e4ac0c7566067da33930471b80034d8d3f9b8573d7a912b52613d"
"Ethereum Up or Down - February 28, 10PM ET","Redeem","5.26","5.26","","1772370221","0x2fd40397fb00cc23b856cc0cab1b1e00897ce7026ff0170c23718ac8f34dd9d1"
"Bitcoin Up or Down - February 28, 11:10PM-11:15PM ET","Redeem","5.28","5.28","","1772370221","0x2fd40397fb00cc23b856cc0cab1b1e00897ce7026ff0170c23718ac8f34dd9d1"
"Solana Up or Down - February 28, 10:45PM-11:00PM ET","Redeem","5.68","5.68","","1772370221","0x2fd40397fb00cc23b856cc0cab1b1e00897ce7026ff0170c23718ac8f34dd9d1"
"Bitcoin Up or Down - February 28, 10PM ET","Redeem","6.02","6.02","","1772370221","0x2fd40397fb00cc23b856cc0cab1b1e00897ce7026ff0170c23718ac8f34dd9d1"
"XRP Up or Down - February 28, 10PM ET","Redeem","6.15","6.15","","1772370221","0x2fd40397fb00cc23b856cc0cab1b1e00897ce7026ff0170c23718ac8f34dd9d1"
"Bitcoin Up or Down - February 28, 10:35PM-10:40PM ET","Redeem","6.325","6.325","","1772370221","0x2fd40397fb00cc23b856cc0cab1b1e00897ce7026ff0170c23718ac8f34dd9d1"
"Bitcoin Up or Down - February 28, 10:45PM-10:50PM ET","Redeem","6.4132","6.4132","","1772370221","0x2fd40397fb00cc23b856cc0cab1b1e00897ce7026ff0170c23718ac8f34dd9d1"
"Ethereum Up or Down - February 28, 10:45PM-11:00PM ET","Redeem","7.24","7.24","","1772370221","0x2fd40397fb00cc23b856cc0cab1b1e00897ce7026ff0170c23718ac8f34dd9d1"
"Ethereum Up or Down - February 28, 10:30PM-10:45PM ET","Redeem","7.81","7.81","","1772370221","0x2fd40397fb00cc23b856cc0cab1b1e00897ce7026ff0170c23718ac8f34dd9d1"
"Solana Up or Down - February 28, 10:30PM-10:45PM ET","Redeem","8.51","8.51","","1772370221","0x2fd40397fb00cc23b856cc0cab1b1e00897ce7026ff0170c23718ac8f34dd9d1"
"Bitcoin Up or Down - February 28, 8:00PM-12:00AM ET","Redeem","5.1","5.1","","1772370221","0x382ca8213713e831d29c21cba06e988515236bf2cf1ace2439e248b32868c679"
"XRP Up or Down - February 28, 11:00PM-11:15PM ET","Redeem","9.2834","9.2834","","1772370219","0x452879774d902077af46f164db09444f54f6da40a8ce4262ad55bd9ca05e6eea"
"Bitcoin Up or Down - February 28, 10:55PM-11:00PM ET","Redeem","9.8","9.8","","1772370219","0x452879774d902077af46f164db09444f54f6da40a8ce4262ad55bd9ca05e6eea"
"Solana Up or Down - February 28, 11:00PM-11:15PM ET","Redeem","10.405383","10.405383","","1772370219","0x452879774d902077af46f164db09444f54f6da40a8ce4262ad55bd9ca05e6eea"
"Solana Up or Down - February 28, 11PM ET","Redeem","10.63","10.63","","1772370219","0x452879774d902077af46f164db09444f54f6da40a8ce4262ad55bd9ca05e6eea"
"Bitcoin Up or Down - February 28, 10:30PM-10:45PM ET","Redeem","12.0557","12.0557","","1772370219","0x452879774d902077af46f164db09444f54f6da40a8ce4262ad55bd9ca05e6eea"
"Bitcoin Up or Down - February 28, 10:45PM-11:00PM ET","Redeem","12.5","12.5","","1772370219","0x452879774d902077af46f164db09444f54f6da40a8ce4262ad55bd9ca05e6eea"
"Ethereum Up or Down - February 28, 11:00PM-11:15PM ET","Redeem","19.069","19.069","","1772370219","0x452879774d902077af46f164db09444f54f6da40a8ce4262ad55bd9ca05e6eea"
"Ethereum Up or Down - February 28, 11PM ET","Redeem","19.64","19.64","","1772370219","0x452879774d902077af46f164db09444f54f6da40a8ce4262ad55bd9ca05e6eea"
"Bitcoin Up or Down - February 28, 11PM ET","Redeem","25.14","25.14","","1772370219","0x452879774d902077af46f164db09444f54f6da40a8ce4262ad55bd9ca05e6eea"
"Solana Up or Down - February 28, 10PM ET","Redeem","38.46","38.46","","1772370219","0x452879774d902077af46f164db09444f54f6da40a8ce4262ad55bd9ca05e6eea"
"Ethereum Up or Down - February 28, 11PM ET","Buy","4.9324","6.49","Down","1772338487","0x6f6d0c8949d284e7e8009ee33bd648d09d675accf196b55f0395ac5a04fdfade"
"Bitcoin Up or Down - February 28, 11:10PM-11:15PM ET","Buy","5.016","5.28","Down","1772338485","0x769cfbd99df3de920ed83c90115fc5a17a1726e6ddb3c8807bd0958965461d4c"
"Bitcoin Up or Down - February 28, 11PM ET","Buy","4.9296","6.32","Down","1772338485","0x5eab7ba0c2b569d2a6bea47354a5807b6321db8649b3131e7e272b3e60ed5a19"
"Bitcoin Up or Down - February 28, 11:10PM-11:15PM ET","Buy","0.3792","6.315","Up","1772338479","0x7cc7dd3afe88c9e2dc32fa3729ca659356edbf27b813afaf058d7f31f74f0f73"
"Bitcoin Up or Down - February 28, 8:00PM-12:00AM ET","Buy","4.998","5.1","Up","1772338203","0x104617313961c7648c04076d33ef5c9d380527bb480a294d5bb1268d23be1dea"
"Bitcoin Up or Down - February 28, 11PM ET","Buy","4.9982","7.46","Down","1772338185","0x510d9f12be60257be12e94420e148cbe03bb7d5780a9f8a30bf95348663953fe"
"Bitcoin Up or Down - February 28, 11:00PM-11:15PM ET","Buy","4.738999","55.4655","Up","1772338181","0xb38f91fde71d065d4c1ca0beac7511293dce7ccb84bea505d00eac0070b8fc28"
"Bitcoin Up or Down - February 28, 11PM ET","Buy","4.9984","11.36","Down","1772337885","0x4b77029d86253d3f98780ba34d0feaeae1f2592c01cee9e751c6f980372a8b35"
"XRP Up or Down - February 28, 11:00PM-11:15PM ET","Buy","4.9479","9.2834","Down","1772337883","0x7e646bc1265eb2912a1e44330bc5341caa7e9bcb5350c9d4d6cd29c64093be4c"
"Bitcoin Up or Down - February 28, 11:00PM-11:05PM ET","Buy","1.8289","49.9845","Down","1772337883","0xa407c3336713fff9b0e76e940ccdcc6760b57e73f6c622d8605068e52e746e70"
"Solana Up or Down - February 28, 11PM ET","Buy","4.6772","10.63","Down","1772337881","0x91fc6e099c581e0451ff9f0df65593700a5eae213f2cbb9c63827f8a25e426be"
"Ethereum Up or Down - February 28, 11:00PM-11:15PM ET","Buy","4.6392","19.069","Down","1772337881","0x0159e57f84415177ccf6b869d623261f8272cd2fafb3d38aac4386c01e718d82"
"Ethereum Up or Down - February 28, 11PM ET","Buy","4.8655","13.15","Down","1772337881","0x69f259dd1c8ee72d722398ae61358e72096ef409eafd7e5dc12e2fb2ee487a04"
"Solana Up or Down - February 28, 11:00PM-11:15PM ET","Buy","2.935384","6.115383","Down","1772337597","0xca9417e466c653c11e828b9b5e77ed637a3f80a20a47f18b083075e3035b333d"
"Solana Up or Down - February 28, 11:00PM-11:15PM ET","Buy","2.0592","4.29","Down","1772337597","0x3374baa7aed4c6cf8ba4d93485a779b3a1f637206be952a61be83a75572b7821"
"Bitcoin Up or Down - February 28, 10:55PM-11:00PM ET","Buy","4.645","9.1449","Up","1772337573","0xb2d3948db6ef3227f501ba20917786134704262b5acdb30fab2b3d814e6aa1fa"
"Solana Up or Down - February 28, 10:45PM-11:00PM ET","Buy","4.9984","5.68","Down","1772337573","0x02e87e132c4580ea547c61a6b6c3925c835dfa00477a5eb93414d2d98eb24418"
"Bitcoin Up or Down - February 28, 10:55PM-11:00PM ET","Buy","4.998","9.8","Down","1772337573","0x6ee5871954a18689ec0b474a09cb561306af279ddd049d4270bbe66a799cad17"
"Bitcoin Up or Down - February 28, 10PM ET","Buy","4.9966","6.02","Down","1772337317","0x22c8b70725db4161e45e9e7b90e70d47480861c189b294c76d9caae3e42d141f"
"Solana Up or Down - February 28, 10PM ET","Buy","0.182","1.4","Up","1772337283","0x39678f81d92e298a678c6da098722462933525ac2124bf81e95dc0c3bfac9789"
"Solana Up or Down - February 28, 10PM ET","Buy","0.2678","2.06","Up","1772337281","0x19d63cb1efcb1c5e39520f4ee1cd7cf17ca7917c5da58cf623dcc24b4028e89c"
"Solana Up or Down - February 28, 10PM ET","Buy","4.55","35","Up","1772337275","0x9ce114de136615516a59755e3f4d97369d0747c221cd9851c7b84cf9106d9f10"
"Bitcoin Up or Down - February 28, 10:45PM-11:00PM ET","Buy","1.544","3.86","Down","1772336995","0xf0f0162f3f19dddaf9478d5b60abc57f5f01722f598e24874e2ceb99462896a3"
"Bitcoin Up or Down - February 28, 10:45PM-11:00PM ET","Buy","3.456","8.64","Down","1772336995","0x2b2507ac3561157580e28d6a0e35da2cf8fa99b3ad52525e838d22006fd0b112"
"Ethereum Up or Down - February 28, 10:45PM-11:00PM ET","Buy","4.9956","7.24","Down","1772336995","0xbdc3f68ad4aa8e2806ee0c07be151669475880e3d0ab66a1c964d1bb440dc6a3"
"Bitcoin Up or Down - February 28, 10:45PM-10:50PM ET","Buy","2.7312","17.07","Down","1772336989","0x877083abc0d74c0b75395855153e750aa6b8812a0438011bac7bb826b061586c"
"Bitcoin Up or Down - February 28, 10:45PM-10:50PM ET","Buy","2.2688","14.18","Down","1772336989","0xfc87069123cae542b1c51550aa2bfadd9470bf8cf9adeb2d3ee4c35da2514d30"
"Bitcoin Up or Down - February 28, 10PM ET","Buy","4.7554","8.06","Up","1772336975","0xe01a5455bb72bee285e0250fced80bd87cb4171c4e46078cf463b3097336735e"
"Bitcoin Up or Down - February 28, 10:45PM-11:00PM ET","Buy","4.8235","8.6357","Up","1772336973","0x6827b59d72a998b63455b9f084f8137b6f9d3d95a8a1e85330aa468771a30119"
"Bitcoin Up or Down - February 28, 10:45PM-10:50PM ET","Buy","4.4132","6.4132","Up","1772336971","0x9035b8bf09f702e1ea0fa0bdcc21612548348ae26dfcfc126f6c0ddfcc4bfe3f"
"Ethereum Up or Down - February 28, 10:40PM-10:45PM ET","Buy","3.1328","20.744999999999997","Down","1772336667","0xfe68f600fc70a506bc96fbb265e1f1207dc50e247eee50e503502d954e866ea7"
"Bitcoin Up or Down - February 28, 10:30PM-10:45PM ET","Buy","1.4284","71.4132","Down","1772336667","0xb0bc43f363fbf5cab819568fa49073de344adf64de0915e52c499eb1dfb7adf7"
"Solana Up or Down - February 28, 10:30PM-10:45PM ET","Buy","5.0209","8.51","Down","1772336531","0x569b507cc3e7e1da466e8de90ffa1c88b8875bbc80d821d8479e2fcd9566099a"
"Bitcoin Up or Down - February 28, 10:30PM-10:45PM ET","Buy","4.998","8.33","Down","1772336387","0xb8327a2734598c475816b21aa598437adc65d49a16e66ff024b00e2e0d1ec319"
"Bitcoin Up or Down - February 28, 10:30PM-10:45PM ET","Buy","3.657","12.0557","Up","1772336371","0x0cdfb0f5f85dcfbc2a3eba82ef973bf2b2463d6eed65421fe77174ccda4b418f"
"Bitcoin Up or Down - February 28, 10:35PM-10:40PM ET","Buy","4.1024","6.325","Up","1772336369","0xbea383ae4c227cf864085570536cdb3a3cf1a225b14469c68455e677666dd3aa"
"Ethereum Up or Down - February 28, 10:35PM-10:40PM ET","Buy","2.7132","14.1955","Up","1772336367","0xb88a546359eebf18858f7770bf85e39b76bd21d0d24518887f276eb000d1e60b"
"Ethereum Up or Down - February 28, 10:30PM-10:45PM ET","Buy","4.1376","17.0967","Up","1772336365","0x8e59a6711e1f88cc6286decdcb18384b646e2ce4c847dbd1a89ae8273f5016aa"
"Bitcoin Up or Down - February 28, 10:30PM-10:45PM ET","Buy","4.9985","7.69","Down","1772336069","0xc4c545f2512dcaa19390668638bebd011398cb9d0ec1101b6252f0608531aca2"
"Ethereum Up or Down - February 28, 10:30PM-10:45PM ET","Buy","4.9984","7.81","Down","1772336067","0xdea59abe1659a3ccabe40078ee435c239918572ef88ab8c137c2172fa38c9fe3"
"Bitcoin Up or Down - February 28, 10:30PM-10:35PM ET","Buy","3.3332","166.644","Up","1772336067","0x338d888308e4e0cc23cd82a06d84a064de074131b6167b71bbb58e713ac92ec6"
"Ethereum Up or Down - February 28, 10:30PM-10:35PM ET","Buy","0.952","23.7913","Up","1772336065","0xd2adcd7cc6e91e7222bc2c5301f9494bcabbcbccb560531c997c8f0e2a1b2698"
"Bitcoin Up or Down - February 28, 8PM ET","Redeem","9.08357","9.08357","","1772335849","0xcdda2c8f2e74a9e525a61316ba101d79d8413fd2ec13e1dad7a030c427f5b056"
"XRP Up or Down - February 28, 8PM ET","Redeem","10.52","10.52","","1772335849","0xcdda2c8f2e74a9e525a61316ba101d79d8413fd2ec13e1dad7a030c427f5b056"
"Ethereum Up or Down - February 28, 10:15PM-10:30PM ET","Buy","1.994","7.2280999999999995","Up","1772335761","0x5592c0608a2ffecb1739a481cd4a938dcf19a41158dcece47890c90134ff701c"
"XRP Up or Down - February 28, 10:15PM-10:30PM ET","Buy","3.4136","4.9605999999999995","Up","1772335761","0x97cded59d8938c2b3cf37d9e87a1ee4fcaf645d875f64c5256b062bac8578c93"
"Solana Up or Down - February 28, 10PM ET","Buy","3.9308","6.34","Down","1772335471","0xdfb510f8248e671793abec5772987034bd886473532ff405ef2952db05698697"
"Ethereum Up or Down - February 28, 10PM ET","Buy","3.7346","5.26","Down","1772335467","0x9b4f04ae4a8925f641e0aa1fbe3914c4da7f00950979650abbd75897b669d9e0"
"XRP Up or Down - February 28, 10PM ET","Buy","3.69","6.15","Down","1772335465","0x91d879e50aeddd98bd8a508a3bceb025967be50b11d739fed762b269fc6de2a0"
"Solana Up or Down - February 28, 9:35PM-9:40PM ET","Redeem","0","0","","1772335183","0x4657bed798175224d440bb1a64c3da1a8e9d2ce466aea2839b123e7c48c60191"
"Bitcoin Up or Down - February 28, 10:00PM-10:05PM ET","Redeem","6.06","6.06","","1772335181","0xa696ad3edd4c7985195c206c8403e780251216931a073d1a73df9d190dd853b8"
"Bitcoin Up or Down - February 28, 9:35PM-9:40PM ET","Redeem","0","0","","1772335181","0xa696ad3edd4c7985195c206c8403e780251216931a073d1a73df9d190dd853b8"
"Bitcoin Up or Down - February 28, 9:30PM-9:45PM ET","Redeem","0","0","","1772335181","0xa696ad3edd4c7985195c206c8403e780251216931a073d1a73df9d190dd853b8"
"XRP Up or Down - February 28, 9:30PM-9:45PM ET","Redeem","0","0","","1772335181","0xa696ad3edd4c7985195c206c8403e780251216931a073d1a73df9d190dd853b8"
"Ethereum Up or Down - February 28, 9:35PM-9:40PM ET","Redeem","0","0","","1772335181","0xa696ad3edd4c7985195c206c8403e780251216931a073d1a73df9d190dd853b8"
"Bitcoin Up or Down - February 28, 9:45PM-10:00PM ET","Redeem","0","0","","1772335181","0xa696ad3edd4c7985195c206c8403e780251216931a073d1a73df9d190dd853b8"
"Ethereum Up or Down - February 28, 9:45PM-10:00PM ET","Redeem","0","0","","1772335181","0xa696ad3edd4c7985195c206c8403e780251216931a073d1a73df9d190dd853b8"
"Bitcoin Up or Down - February 28, 9:45PM-9:50PM ET","Redeem","0","0","","1772335181","0xa696ad3edd4c7985195c206c8403e780251216931a073d1a73df9d190dd853b8"
"Bitcoin Up or Down - February 28, 10:05PM-10:10PM ET","Redeem","11.347","11.347","","1772335181","0xa696ad3edd4c7985195c206c8403e780251216931a073d1a73df9d190dd853b8"
"Bitcoin Up or Down - February 28, 10:00PM-10:15PM ET","Redeem","13.665929","13.665929","","1772335181","0xa696ad3edd4c7985195c206c8403e780251216931a073d1a73df9d190dd853b8"
"Ethereum Up or Down - February 28, 10PM ET","Buy","3.4349","7.01","Up","1772335161","0x9cf91996e5922b39651e15ba278ca8db83dd4c47e33a99dada30c7cc6900b661"
"Bitcoin Up or Down - February 28, 10:15PM-10:30PM ET","Buy","3.04","7.889","Up","1772335159","0xdb5548ec2efbdb778245e5fc4d0de1fa1e06a92c1ca0fecc8b925319f9af56ad"
"Ethereum Up or Down - February 28, 10:15PM-10:30PM ET","Buy","2.738","7.2995","Up","1772335159","0x86c5b8584e027864547fc8cc424ed6883bb2db88a697446dc6c5d6247e318d59"
"Ethereum Up or Down - February 28, 10:15PM-10:20PM ET","Buy","0.885","5.8761","Up","1772335157","0xc0b033452033f53c1318068a4c1d71895554495b613bfb45c3a73e653499b331"
"Bitcoin Up or Down - February 28, 10:15PM-10:20PM ET","Buy","0.6875","6.2351","Up","1772335157","0xa37ec6352bf43d88f443791ae0ff95fa89bd4d8a845150d5b3b72306e220c5f1"
"Bitcoin Up or Down - March 2, 9PM ET","Sell","7.84","16","Up","1772334877","0x97631491c150fd911516b87a4fa49cf8038b8f11d0a41752ce0a0193110f8497"
"Bitcoin Up or Down - March 1, 8:35PM-8:40PM ET","Sell","7.5971","15.75","Up","1772334869","0x553e908423fca4472b5f1919a67a51775c23cb479cf3f1e91421e7b4a9660c53"
"Bitcoin Up or Down - March 1, 9:45PM-9:50PM ET","Sell","7.4475","15.44","Up","1772334859","0x228b6cd2c14a0eef5725e75d8ed0c92cd8a913b632efadd6786e7b6edfea756a"
"Bitcoin Up or Down - March 1, 9:15PM-9:30PM ET","Sell","1.423","2.95","Up","1772334849","0x673a7e0a494ad2df14a9b5b96212d2d61da4b15a31d9d9d4c9ebbc6163b7841b"
"Bitcoin Up or Down - March 1, 9:00PM-9:15PM ET","Sell","1.4567","3.02","Up","1772334845","0x2eceea0f0514b3517dec77ab2c2a6426f28537dd7c3a651fa7c5b06fdee10b7b"
"Bitcoin Up or Down - March 1, 9:30PM-9:45PM ET","Sell","2.3732","4.92","Up","1772334839","0x9fdd85f389995ac3b89ede567456653b9186faa919a194186bbf3acd9a0777ef"
"Bitcoin Up or Down - March 1, 8:30PM-8:45PM ET","Sell","2.3732","4.92","Up","1772334833","0x6ab10e9cd3cda0541ebebaeb0533730298ed5e778a96f2fbd69289aea99f9bd1"
"Bitcoin Up or Down - March 1, 8:45PM-9:00PM ET","Sell","2.3732","4.92","Up","1772334829","0x1e01d8f14c287dd9275febe28972b525f5a8db7c15008764c092f9024cb81ca4"
"Bitcoin Up or Down - March 1, 9:45PM-10:00PM ET","Sell","2.3732","4.92","Up","1772334823","0xd77ecf0b3f44ca64a02024b4ca6ca40edcf1b21942d95ba169c709144713fedc"
"Bitcoin Up or Down - March 1, 8:30PM-8:45PM ET","Buy","2.5","4.9219","Up","1772334587","0xebc24046bcfc8bf1346cfea7ae366d3cd612c4b7d3322850675fa88f592fd808"
"Bitcoin Up or Down - March 1, 8:35PM-8:40PM ET","Buy","8","15.75","Up","1772334583","0x9f212ecc36ef2411c7abfb36079f065c585112f755746817079b85b183e07939"
"Bitcoin Up or Down - March 1, 9:45PM-9:50PM ET","Buy","8.0019","15.4451","Up","1772334579","0x5dba4672ba4e603f80c37b421797b73253aa1e02c2937cdc1eac731d485acda8"
"Bitcoin Up or Down - March 1, 8:45PM-9:00PM ET","Buy","2.5","4.9219","Up","1772334577","0x2b252d02cde16eee31daaf00dbad5b7c60e7e4bb018719705427446beef29892"
"Bitcoin Up or Down - March 2, 9PM ET","Buy","8","16","Up","1772334575","0xddd1f5349823daca5ace5ba217c2075f2edbc9fff399bd451547bfd26d671c42"
"Bitcoin Up or Down - March 1, 9:00PM-9:15PM ET","Buy","1.535","3.0221","Up","1772334573","0x5afc930d81999f8be3a6c2c39410d6d1e3c21eaaffa36ac9f207d21149595c3b"
"Bitcoin Up or Down - March 1, 9:15PM-9:30PM ET","Buy","1.5","2.9532","Up","1772334569","0xf781368b7170074738ab4eeaf9aad29ecdf3310133fb119ca51093da72148961"
"Bitcoin Up or Down - March 1, 9:30PM-9:45PM ET","Buy","2.5","4.9219","Up","1772334569","0xcd1a1f2bdcab97f7565229d2978175eab63ce4d4e4c20aa3c3812424b38e1eb0"
"Bitcoin Up or Down - March 1, 9:45PM-10:00PM ET","Buy","2.5","4.9219","Up","1772334565","0xd8a2a684c3018a90f6efa005b61dbdb2c3a664bc9a51b946eaee8e2a620bd5c2"
"Solana Up or Down - February 28, 10:05PM-10:10PM ET","Buy","3.9974","8.69","Down","1772334561","0x594f0306bb551da3a76762ff75ad43a7a73f7ddec14b41433d6a718ac9de9889"
"Ethereum Up or Down - February 28, 10:00PM-10:15PM ET","Buy","4","16","Down","1772334559","0xb032ea0e986d78b1d2cdfcd10d03cef8f18f333ad033464878979dfc13722c3e"
"Bitcoin Up or Down - February 28, 10:05PM-10:10PM ET","Buy","4.0128","6.08","Down","1772334491","0x93beaa183753d7663a41898a4cb67d035782a0043ca8a548ea7383b5eca537a1"
"Ethereum Up or Down - February 28, 10:05PM-10:10PM ET","Buy","3.9984","5.88","Down","1772334487","0x19757fc5e2768b628ced2e436bb7156c9cd5524cd13f33c8c4a5f333ef869849"
"Bitcoin Up or Down - February 28, 10:05PM-10:10PM ET","Buy","2.284","11.347","Up","1772334477","0xc460946c4fe5ea8ad18a1c0630efe55985583972db76b97bd6fa330d4c1695d0"
"Bitcoin Up or Down - February 28, 10:00PM-10:15PM ET","Buy","3.5881","6.664999999999999","Up","1772334477","0x9c73f3ac640a45a491cd09ee8fde8437aade264e69fd6c60c39785926e49c058"
"Solana Up or Down - February 28, 9:55PM-10:00PM ET","Redeem","0","0","","1772334409","0xd213faeb067f97b4ba3a8c249db7904302152437c86dec5a162727673ed13813"
"Bitcoin Up or Down - February 28, 9:55PM-10:00PM ET","Redeem","0","0","","1772334409","0xd213faeb067f97b4ba3a8c249db7904302152437c86dec5a162727673ed13813"
"Solana Up or Down - February 28, 9:35PM-9:40PM ET","Redeem","0","0","","1772334409","0xd213faeb067f97b4ba3a8c249db7904302152437c86dec5a162727673ed13813"
"Bitcoin Up or Down - February 28, 9:35PM-9:40PM ET","Redeem","0","0","","1772334409","0xd213faeb067f97b4ba3a8c249db7904302152437c86dec5a162727673ed13813"
"Bitcoin Up or Down - February 28, 9:30PM-9:45PM ET","Redeem","0","0","","1772334409","0xd213faeb067f97b4ba3a8c249db7904302152437c86dec5a162727673ed13813"
"XRP Up or Down - February 28, 9:30PM-9:45PM ET","Redeem","0","0","","1772334409","0xd213faeb067f97b4ba3a8c249db7904302152437c86dec5a162727673ed13813"
"Ethereum Up or Down - February 28, 9:35PM-9:40PM ET","Redeem","0","0","","1772334409","0xd213faeb067f97b4ba3a8c249db7904302152437c86dec5a162727673ed13813"
"Bitcoin Up or Down - February 28, 9:45PM-10:00PM ET","Redeem","8.0362","8.0362","","1772334409","0xd213faeb067f97b4ba3a8c249db7904302152437c86dec5a162727673ed13813"
"Ethereum Up or Down - February 28, 9:45PM-10:00PM ET","Redeem","8.530376","8.530376","","1772334409","0xd213faeb067f97b4ba3a8c249db7904302152437c86dec5a162727673ed13813"
"Bitcoin Up or Down - February 28, 9:45PM-9:50PM ET","Redeem","0","0","","1772334409","0xd213faeb067f97b4ba3a8c249db7904302152437c86dec5a162727673ed13813"
"Bitcoin Up or Down - February 28, 10:00PM-10:05PM ET","Buy","3.9996","6.06","Up","1772334179","0xa03d6739443253184d61bc204e267bc42f922b8badc692bcd99a22d84ed01b94"
"Bitcoin Up or Down - February 28, 10:00PM-10:15PM ET","Buy","1.8696","3.28","Up","1772334177","0xd0a10fd6e6899892c992e6cc3295bbdf82503d6c9fe5fdddf36dcece921144c2"
